Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
5396,90.0,2,2.0,Calle Charleroi,10,8,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,290000,3222,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
5397,80.0,2,2.0,Calle Charleroi,8,8,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,232000,2900,HouseType 1: Pisos,0,0,2006.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,0,0,1,0
5398,69.0,3,2.0,Calle Amadeo I,Brak,0,1,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,89475,1297,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5399,63.0,3,1.0,Calle Buendía,Brak,4,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,99900,1586,HouseType 1: Pisos,0,0,1965.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,1,0,1,0
5400,80.0,3,1.0,Avenida de la Albufera,Brak,3,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,180000,2250,HouseType 1: Pisos,1,0,1970.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1
5401,68.0,3,1.0,Calle Puerto de la Bonaigua,42,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,194000,2853,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5402,47.0,3,1.0,Calle Buendía,Brak,2,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,130000,2766,HouseType 1: Pisos,0,0,1965.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5403,86.0,3,1.0,"Calle Peña de la Miel, Madrid",Brak,3,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,105000,1221,HouseType 1: Pisos,0,0,1965.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5404,133.0,3,2.0,Travesía Felipe de Diego,25,1,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,165000,1241,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,10000.0,0,0,0,1
5405,65.0,1,1.0,Calle Teniente Muñoz Díaz,11,0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,130000,2000,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0
5406,68.0,3,1.0,Ronda DEL SUR,Brak,2,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,101000,1485,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5407,73.0,2,1.0,Calle de Venancio Martín,3,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,205000,2808,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0
5408,42.0,2,1.0,Calle Sierra de Algodonales,Brak,0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,85000,2024,HouseType 1: Pisos,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5409,58.0,1,1.0,Calle de Argente,25,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,157900,2722,HouseType 1: Pisos,0,0,1994.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
5410,128.0,3,2.0,"Calle de la Maquinilla, Madrid",Brak,8,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,380000,2969,HouseType 5: Áticos,0,0,2007.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
5411,67.0,1,1.0,Calle Yesero,16,3,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,215000,3209,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0.0,0,0,0,1
5412,115.0,3,2.0,Avenida de la Albufera,422,7,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,340000,2957,HouseType 1: Pisos,0,0,2006.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,0,0,1,1
5413,92.0,2,2.0,Calle de la maquinilla,8,6,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,240000,2609,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,0,0,0,0
5414,47.0,2,1.0,Avenida Rafael Alberti,53,0,1,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,170000,3617,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0
5415,53.0,3,1.0,Brak,Brak,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,117000,2208,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5416,90.0,4,1.0,Brak,Brak,3,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,173000,1922,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5417,50.0,2,1.0,Brak,Brak,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,95000,1900,HouseType 1: Pisos,0,0,1970.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
5418,50.0,2,1.0,Calle Juan Portas,Brak,0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,70000,1400,HouseType 1: Pisos,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5419,70.0,3,1.0,Camino de Valderribas,Brak,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,150000,2143,HouseType 1: Pisos,0,0,1975.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0
5420,58.0,2,1.0,Calle del Puerto Canfranc,Brak,1,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,138000,2379,HouseType 1: Pisos,0,0,1973.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0
5421,126.0,4,2.0,Calle de Martínez de la Riva,Brak,2,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,210000,1667,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5422,56.0,2,1.0,Calle de la Sierra de Meira,Brak,0,1,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,142500,2545,HouseType 1: Pisos,1,0,2006.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5423,92.0,3,1.0,juan antonio maroto,Brak,2,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,155000,1685,HouseType 1: Pisos,0,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5424,106.0,3,1.0,Calle de Ramón Pérez de Áyala,Brak,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,183000,1726,HouseType 1: Pisos,0,0,1981.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5425,84.0,4,1.0,Calle de Carlos Martín Álvarez,Brak,2,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,145000,1726,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5426,60.0,3,1.0,Avenida de Buenos Aires,Brak,2,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,105000,1750,HouseType 1: Pisos,0,0,1970.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
5427,133.0,3,2.0,Calle Sierra de Cuerda Larga,Brak,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,275000,2068,HouseType 1: Pisos,0,0,1988.0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0.0,1,0,1,0
5428,95.0,2,2.0,"Calle Lozano, Madrid",Brak,2,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,229500,2416,HouseType 1: Pisos,0,0,2001.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0
5429,127.0,4,2.0,Calle Riojanos,Brak,2,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,229990,1811,HouseType 1: Pisos,0,0,1985.0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0
5430,80.0,1,2.0,Calle García Llamas,36,3,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,225000,2812,HouseType 4: Dúplex,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,20000.0,0,0,1,1
5431,68.0,3,1.0,Brak,Brak,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,148000,2176,HouseType 1: Pisos,0,0,1953.0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0.0,1,1,1,0
5432,122.0,2,1.0,Brak,Brak,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,242000,1984,HouseType 1: Pisos,0,0,2000.0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0.0,1,0,0,1
5433,98.0,3,2.0,Calle de Javier de Miguel,7,7,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,245000,2500,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0.0,0,0,1,0
5434,77.0,2,2.0,Calle Puerto Alto,57,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,184500,2396,HouseType 1: Pisos,0,0,1994.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0
5435,50.0,2,1.0,Calle Montseny,2,1,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,113000,2260,HouseType 4: Dúplex,0,0,1970.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5436,76.0,2,1.0,Brak,Brak,2,0,Neighborhood 88: Portazgo (1896.75 €/m2) - District 13: Puente de Vallecas,sale,140900,1854,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5437,99.0,3,2.0,Calle Sierra de Cuerda Larga,12,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,245000,2475,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.0,1,0,1,0
5438,105.0,3,2.0,Calle Riojanos,25,8,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,190000,1810,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0.0,0,0,0,1
5439,85.0,2,1.0,Calle Pico de Mulhacén,16,1,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,180000,2118,HouseType 5: Áticos,0,0,1970.0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0
5440,74.0,3,1.0,Calle Risco de Peloche,12-Feb,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,147400,1992,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5441,73.0,3,1.0,Ronda del Sur,Brak,1,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,86100,1179,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5442,85.0,2,2.0,Brak,Brak,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,210000,2471,HouseType 1: Pisos,0,0,1985.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
5443,73.0,2,1.0,Calle de la Maquinilla,14,2,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,263000,3603,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
5444,111.0,3,2.0,Calle de la Maquinilla,14,2,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,411000,3703,HouseType 1: Pisos,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
5445,86.0,2,2.0,Calle Maquinilla,13,4,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,249000,2895,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0.0,0,0,0,1
5446,70.0,3,1.0,san claudio,Brak,3,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,129000,1843,HouseType 1: Pisos,0,0,1969.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0
5447,57.0,3,1.0,Plaza del Doctor Lozano,Brak,5,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,125000,2193,HouseType 1: Pisos,1,0,1959.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5448,72.0,3,1.0,Calle del Arroyo del Olivar,Brak,2,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,119900,1665,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0
5449,55.0,3,1.0,Calle Vélez Málaga,Brak,2,1,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,114000,2073,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5450,90.0,4,2.0,Calle María Encinas,Brak,3,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,145000,1611,HouseType 1: Pisos,0,0,1977.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1
5451,70.0,3,1.0,Calle Campiña,Brak,3,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,135000,1929,HouseType 1: Pisos,0,0,1972.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,0,0,0,1
5452,68.0,2,1.0,Calle de Manuel Maroto,Brak,0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,114000,1676,HouseType 1: Pisos,0,0,1968.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5453,83.0,3,1.0,Calle de Ramírez Tomé,Brak,3,0,Neighborhood 88: Portazgo (1896.75 €/m2) - District 13: Puente de Vallecas,sale,125000,1506,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5454,90.0,3,2.0,Calle de Carlos Martín Álvarez,Brak,1,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,195000,2167,HouseType 1: Pisos,0,0,1983.0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,19000.0,0,0,1,1
5455,83.0,2,1.0,Calle Párroco Don Emilio Franco,Brak,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,210000,2530,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5456,135.0,3,2.0,Calle del Monte Oliveti,Brak,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,364000,2696,HouseType 4: Dúplex,0,0,2002.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0.0,0,0,1,1
5457,65.0,2,1.0,Avenida de Miguel Hernández,Brak,2,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,115000,1769,HouseType 1: Pisos,0,0,1985.0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0
5458,81.0,3,1.0,Avenida del Monte Igueldo,Brak,4,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,127500,1574,HouseType 1: Pisos,0,0,1974.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5459,86.0,3,1.0,Cazorla,Brak,3,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,156000,1814,HouseType 1: Pisos,0,0,1981.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
5460,54.0,3,1.0,Calle del Doctor Salgado,Brak,1,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,130000,2407,HouseType 1: Pisos,0,0,1958.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
5461,56.0,2,1.0,"Calle de García Llamas, Madrid",Brak,0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,147000,2625,HouseType 1: Pisos,0,0,1950.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5462,105.0,3,1.0,Calle Sierra de Cazalla,Brak,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,312000,2971,HouseType 5: Áticos,0,0,1995.0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,25000.0,0,0,0,1
5463,301.0,4,2.0,Calle del Pico Cebollera,Brak,2,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,506000,1681,HouseType 2: Casa o chalet,0,0,1930.0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0.0,1,0,0,0
5464,25.0,1,1.0,Calle Sierra de Alcaraz,Brak,0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,64000,2560,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5465,30.0,1,1.0,Calle de la Virgen,Brak,2,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,73630,2454,HouseType 1: Pisos,1,0,1915.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5466,72.0,3,1.0,Calle Avelino Fernández de la Poza,Brak,1,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,115000,1597,HouseType 1: Pisos,0,0,1980.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0
5467,100.0,3,2.0,Avenida Pablo Neruda,Brak,1,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,210000,2100,HouseType 1: Pisos,0,0,1986.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0
5468,61.0,2,1.0,Calle de Julia Mediavilla,Brak,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,99000,1623,HouseType 1: Pisos,1,0,1970.0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0
5469,68.0,3,1.0,Plaza San Diego,Brak,7,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,129000,1897,HouseType 1: Pisos,1,0,1970.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0
5470,75.0,3,1.0,Calle de Peña Redonda,Brak,1,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,140000,1867,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5471,85.0,1,1.0,Calle Lozano,19,3,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,225000,2647,HouseType 5: Áticos,0,0,2008.0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.0,1,0,1,0
5472,126.0,4,2.0,Calle Puerto de la Magdalena,Brak,2,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,255000,2024,HouseType 4: Dúplex,0,0,1970.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0
5473,59.0,3,1.0,Brak,Brak,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,61000,1034,HouseType 1: Pisos,1,0,1984.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0
5474,55.0,2,1.0,Calle Leoneses,Brak,4,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,81000,1473,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5475,67.0,2,1.0,Brak,Brak,1,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,119000,1776,HouseType 1: Pisos,1,0,1961.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
5476,82.0,2,1.0,Calle Calella,Brak,2,0,Neighborhood 88: Portazgo (1896.75 €/m2) - District 13: Puente de Vallecas,sale,155000,1890,HouseType 1: Pisos,0,0,1988.0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0
5477,103.0,3,1.0,Calle Sierra Carbonera,53,0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,79900,776,HouseType 1: Pisos,1,0,1965.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0
5478,73.0,3,1.0,Calle Julián del Cerro,22,3,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,sale,160000,2192,HouseType 1: Pisos,1,0,1960.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1
5479,143.0,4,2.0,Avenida de Miguel Hernández,120,3,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,305000,2133,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,0,0,1,1
5480,79.0,3,1.0,Calle Marchamalo,Brak,0,1,Neighborhood 88: Portazgo (1896.75 €/m2) - District 13: Puente de Vallecas,sale,149000,1886,HouseType 1: Pisos,0,0,1974.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.0,0,0,1,0
5481,80.0,2,2.0,"Calle de Cardeñosa, Madrid",Brak,0,1,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,120000,1500,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5482,84.0,2,3.0,Calle Cerro de la Alcazaba,Brak,0,1,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,sale,127500,1518,HouseType 1: Pisos,0,0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5483,70.0,3,1.0,DOCTOR SANCHEZ,Brak,3,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,99000,1414,HouseType 1: Pisos,1,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0
5484,63.0,2,1.0,Colonia Erillas,28,4,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,141050,2239,HouseType 1: Pisos,0,0,1955.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0
5485,125.0,4,2.0,Brak,Brak,9,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,279000,2232,HouseType 1: Pisos,0,0,1991.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0
5486,61.0,3,1.0,Alora,Brak,3,0,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,sale,106000,1738,HouseType 1: Pisos,1,0,1965.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1,1,0,1
5487,50.0,1,1.0,Brak,Brak,0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,sale,102000,2040,HouseType 1: Pisos,0,0,1965.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5488,81.0,3,1.0,Calle de Albalate del Arzobispo,Brak,2,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,115000,1420,HouseType 1: Pisos,0,0,1958.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
5489,54.0,1,1.0,Calle de Martínez de la Riva,Brak,1,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,130000,2407,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,1
5490,64.0,2,1.0,Avenida de la Albufera,Brak,0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,sale,119500,1867,HouseType 4: Dúplex,0,0,1915.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0
